time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,geom,location,address,state,country
2022-10-09T13:26:27.430Z,38.7594986,-122.7171631,1.72,1.5,md,20.0,72.0,0.006371,0.05,nc,nc73791391,2022-10-09T14:12:14.347Z,"3km SW of Anderson Springs, CA",earthquake,0.27,0.39,0.07,7.0,automatic,nc,nc,"-122.7171631,38.7594986","Castle Spring Road, Castle Rock Springs, Lake County, California, United States","{'road': 'Castle Spring Road', 'hamlet': 'Castle Rock Springs', 'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T13:23:42.430Z,35.7535,-117.5825,6.76,1.0,ml,17.0,82.0,0.06329,0.21,ci,ci40358208,2022-10-09T15:05:41.520Z,"16km W of Searles Valley, CA",earthquake,0.45,0.84,0.215,10.0,reviewed,ci,ci,"-117.5825,35.7535","CAL Fire San Bernardino Unit, California, United States","{'county': 'CAL Fire San Bernardino Unit', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T13:23:25.580Z,38.7611656,-122.7183304,1.42,2.12,md,25.0,71.0,0.005123,0.05,nc,nc73791386,2022-10-09T13:45:11.201Z,"3km SW of Anderson Springs, CA",earthquake,0.26,0.38,0.08,8.0,automatic,nc,nc,"-122.7183304,38.7611656","Castle Spring Road, Castle Rock Springs, Lake County, California, United States","{'road': 'Castle Spring Road', 'hamlet': 'Castle Rock Springs', 'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T13:09:34.696Z,31.60902905,-104.3625769,6.979931641,2.3,ml,15.0,95.0,0.1042460159,0.3,tx,tx2022tukl,2022-10-10T06:13:51.629Z,"62 km S of Whites City, New Mexico",earthquake,1.418047838,1.777806985,0.1,19.0,reviewed,tx,tx,"-104.3625769,31.60902905","Culberson County, Texas, United States","{'county': 'Culberson County', 'state': 'Texas', 'ISO3166-2-lvl4': 'US-TX', 'country': 'United States', 'country_code': 'us'}",Texas,United States
2022-10-09T12:59:33.360Z,19.3379993438721,-155.186492919922,3.32999992370605,1.97,ml,43.0,80.0,,0.150000006,hv,hv73172432,2022-10-09T13:05:03.520Z,"12 km SSE of Volcano, Hawaii",earthquake,0.34,1.11000001,0.48,5.0,automatic,hv,hv,"-155.186492919922,19.3379993438721","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-09T12:59:27.370Z,19.3318328857422,-155.182327270508,3.17000007629395,2.18,ml,25.0,87.0,,0.319999993,hv,hv73172427,2022-10-09T13:04:58.490Z,"13 km SSE of Volcano, Hawaii",earthquake,0.7,1.52999997,0.22,5.0,automatic,hv,hv,"-155.182327270508,19.3318328857422","Chain of Craters Road, Hawaiʻi County, Hawaii, 96718, United States","{'road': 'Chain of Craters Road', 'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'postcode': '96718', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-09T12:50:20.630Z,33.2236667,-116.1916667,9.99,1.69,ml,57.0,36.0,0.0607,0.2,ci,ci40358192,2022-10-09T15:05:44.270Z,"10km NNW of Ocotillo Wells, CA",earthquake,0.22,0.59,0.153,28.0,reviewed,ci,ci,"-116.1916667,33.2236667","San Diego County, California, United States","{'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T12:47:46.510Z,37.9016667,-122.042,9.85,1.13,md,20.0,132.0,0.05791,0.06,nc,nc73791376,2022-10-09T19:47:11.248Z,"2km ESE of Walnut Creek, CA",earthquake,0.29,0.37,0.334,16.0,reviewed,nc,nc,"-122.042,37.9016667","425, Summit Road, Walnut Creek, Contra Costa County, California, 94598, United States","{'house_number': '425', 'road': 'Summit Road', 'town': 'Walnut Creek', 'county': 'Contra Costa County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94598', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T12:44:26.516Z,38.1736,-117.8776,8.5,1.0,ml,8.0,173.85,0.073,0.1163,nn,nn00848885,2022-10-09T12:47:36.435Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.43,4.0,automatic,nn,nn,"-117.8776,38.1736","Esmeralda County, Nevada, United States","{'county': 'Esmeralda County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-09T12:40:00.261Z,31.65296168,-104.2348628,7.185595703,2.3,ml,20.0,65.0,0.1269920876,0.2,tx,tx2022tujl,2022-10-10T04:39:18.281Z,"56 km NW of Toyah, Texas",earthquake,0.9561986684,1.771991884,0.2,21.0,reviewed,tx,tx,"-104.2348628,31.65296168","Culberson County, Texas, United States","{'county': 'Culberson County', 'state': 'Texas', 'ISO3166-2-lvl4': 'US-TX', 'country': 'United States', 'country_code': 'us'}",Texas,United States
2022-10-09T12:35:08.339Z,38.1781,-117.8737,7.7,1.9,ml,14.0,131.29,0.078,0.1464,nn,nn00848882,2022-10-09T12:38:29.158Z,"31 km SE of Mina, Nevada",earthquake,,0.4,0.27,10.0,automatic,nn,nn,"-117.8737,38.1781","Esmeralda County, Nevada, United States","{'county': 'Esmeralda County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-09T12:33:39.860Z,33.4903333,-116.8083333,5.99,0.49,ml,26.0,38.0,0.02297,0.11,ci,ci40358184,2022-10-11T20:47:16.197Z,"8km NE of Aguanga, CA",earthquake,0.19,0.4,0.072,14.0,reviewed,ci,ci,"-116.8083333,33.4903333","Barbara Trail, Riverside County, California, United States","{'road': 'Barbara Trail', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T12:29:52.803Z,31.68765682,-104.4278626,7.288427734,2.1,ml,24.0,68.0,0.03171026115,0.2,tx,tx2022tujc,2022-10-11T20:11:57.156Z,western Texas,earthquake,1.167348679,1.108044925,0.1,6.0,reviewed,tx,tx,"-104.4278626,31.68765682","Culberson County, Texas, United States","{'county': 'Culberson County', 'state': 'Texas', 'ISO3166-2-lvl4': 'US-TX', 'country': 'United States', 'country_code': 'us'}",Texas,United States
2022-10-09T12:26:39.020Z,48.309666666666665,-125.06633333333332,8.89,1.63,ml,17.0,273.0,0.2948,0.56,uw,uw61877922,2022-10-09T20:29:47.280Z,"33 km WSW of Neah Bay, Washington",earthquake,1.93,35.6,0.1548720662236207,11.0,reviewed,uw,uw,"-125.06633333333332,48.309666666666665",,0,0,0
2022-10-09T12:25:26.313Z,38.1876,-117.8628,8.7,1.3,ml,10.0,144.52,0.09,0.1574,nn,nn00848881,2022-10-09T12:28:46.778Z,Nevada,earthquake,,0.8,0.26,6.0,automatic,nn,nn,"-117.8628,38.1876","Esmeralda County, Nevada, United States","{'county': 'Esmeralda County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-09T12:09:20.400Z,38.831501,-122.8161697,1.52,0.88,md,17.0,56.0,0.009391,0.02,nc,nc73791361,2022-10-09T12:10:54.476Z,"8km NW of The Geysers, CA",earthquake,0.24,0.43,0.02,3.0,automatic,nc,nc,"-122.8161697,38.831501","Black Oaks, Sonoma County, California, United States","{'hamlet': 'Black Oaks', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T11:52:33.090Z,33.9643333,-116.9483333,4.05,0.61,ml,19.0,113.0,0.05053,0.11,ci,ci40358176,2022-10-11T20:44:32.178Z,"5km NE of Beaumont, CA",earthquake,0.21,0.56,0.148,12.0,reviewed,ci,ci,"-116.9483333,33.9643333","40910, Lincoln Place, Highland Springs, Riverside County, California, 92223, United States","{'house_number': '40910', 'road': 'Lincoln Place', 'hamlet': 'Highland Springs', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '92223', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T11:44:41.790Z,33.4885,-116.4781667,14.72,1.11,ml,50.0,64.0,0.05598,0.14,ci,ci40358168,2022-10-11T20:42:35.850Z,"20km ESE of Anza, CA",earthquake,0.16,0.33,0.145,27.0,reviewed,ci,ci,"-116.4781667,33.4885","Riverside County, California, United States","{'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T11:41:58.490Z,33.1813333,-116.4253333,12.24,1.02,ml,23.0,68.0,0.0869,0.18,ci,ci37455348,2022-10-11T20:32:15.618Z,"10km SSW of Borrego Springs, CA",earthquake,0.39,0.85,0.168,5.0,reviewed,ci,ci,"-116.4253333,33.1813333","San Diego County, California, United States","{'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T11:41:56.670Z,33.177,-116.4195,14.98,0.87,ml,25.0,73.0,0.09097,0.19,ci,ci40358160,2022-10-11T20:27:56.948Z,"10km SSW of Borrego Springs, CA",earthquake,0.31,0.81,0.095,6.0,reviewed,ci,ci,"-116.4195,33.177","San Diego County, California, United States","{'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T11:41:50.170Z,34.0021667,-116.829,20.46,0.43,ml,9.0,112.0,0.03732,0.08,ci,ci37455356,2022-10-11T20:35:11.633Z,"10km NNE of Banning, CA",earthquake,0.38,0.66,0.17,6.0,reviewed,ci,ci,"-116.829,34.0021667","Potrero Road, Riverside County, California, United States","{'road': 'Potrero Road', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T11:38:33.950Z,38.7618333,-122.7248333,-0.13,0.13,md,11.0,74.0,0.0002409,0.04,nc,nc73791351,2022-10-10T05:34:01.651Z,"3km WSW of Anderson Springs, CA",earthquake,0.35,0.16,0.149,3.0,reviewed,nc,nc,"-122.7248333,38.7618333","Castle Spring Road, Big Geysers (Calpine 13), Lake County, California, United States","{'road': 'Castle Spring Road', 'industrial': 'Big Geysers (Calpine 13)', 'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T11:18:18.030Z,34.0238333,-117.2258333,11.93,1.34,ml,50.0,29.0,0.09413,0.13,ci,ci40358152,2022-10-11T19:48:19.450Z,"4km SE of Loma Linda, CA",earthquake,0.16,0.41,0.169,25.0,reviewed,ci,ci,"-117.2258333,34.0238333","26495, East Ridge, Loma Linda, San Bernardino County, California, 92373, United States","{'house_number': '26495', 'road': 'East Ridge', 'town': 'Loma Linda', 'county': 'San Bernardino County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '92373', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T11:11:34.450Z,44.8088333,-110.7916667,6.37,0.21,md,10.0,220.0,0.04663,0.24,uu,uu60519837,2022-10-10T16:24:35.260Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.47,2.12,0.149,5.0,reviewed,uu,uu,"-110.7916667,44.8088333","Mount Holmes-Winter Creek, Park County, Wyoming, United States","{'road': 'Mount Holmes-Winter Creek', 'county': 'Park County', 'state': 'Wyoming', 'ISO3166-2-lvl4': 'US-WY', 'country': 'United States', 'country_code': 'us'}",Wyoming,United States
2022-10-09T11:10:44.600Z,38.7869987,-122.7696686,1.97,0.21,md,12.0,104.0,0.01554,0.02,nc,nc73791346,2022-10-09T11:12:18.974Z,"2km NW of The Geysers, CA",earthquake,0.3,0.65,0.15,2.0,automatic,nc,nc,"-122.7696686,38.7869987","Big Sulphur Creek Road, Sonoma County, California, United States","{'road': 'Big Sulphur Creek Road', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T10:51:54.860Z,33.0448333,-116.4568333,10.17,0.86,ml,31.0,75.0,0.03596,0.17,ci,ci40358144,2022-10-11T19:37:48.748Z,"14km ESE of Julian, CA",earthquake,0.22,0.46,0.148,17.0,reviewed,ci,ci,"-116.4568333,33.0448333","San Diego County, California, United States","{'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T10:33:25.710Z,47.43833333333333,-122.802,17.77,1.4,ml,33.0,49.0,0.02771,0.26,uw,uw61877917,2022-10-09T17:01:18.570Z,"2 km SE of Belfair, Washington",earthquake,0.46,0.8,0.1795318398383378,22.0,reviewed,uw,uw,"-122.802,47.43833333333333","Mason County, Washington, United States","{'county': 'Mason County', 'state': 'Washington', 'ISO3166-2-lvl4': 'US-WA', 'country': 'United States', 'country_code': 'us'}",Washington,United States
2022-10-09T10:33:16.457Z,-3.2365,130.4523,17.999,4.5,mb,36.0,53.0,1.822,0.63,us,us6000is99,2022-10-09T10:52:33.040Z,"170 km E of Amahai, Indonesia",earthquake,7.05,4.724,0.118,21.0,reviewed,us,us,"130.4523,-3.2365","Salas, Seram Bagian Timur, Maluku, Indonesia","{'village': 'Salas', 'county': 'Seram Bagian Timur', 'state': 'Maluku', 'ISO3166-2-lvl4': 'ID-MA', 'country': 'Indonesia', 'country_code': 'id'}",Maluku,Indonesia
2022-10-09T10:29:26.579Z,35.94483333,-97.87733333,4.01,0.92,ml,32.0,92.0,0.09088216582,0.26,ok,ok2022tufd,2022-10-12T21:45:24.272Z,"5 km SE of Dover, Oklahoma",earthquake,,0.9,0.17,5.0,reviewed,ok,ok,"-97.87733333,35.94483333","Kingfisher County, Oklahoma, 73734, United States","{'county': 'Kingfisher County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'postcode': '73734', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-09T10:26:56.640Z,36.4695015,-121.0458298,7.54,2.27,md,31.0,71.0,0.01724,0.11,nc,nc73791341,2022-10-09T10:48:11.125Z,"11km SE of Pinnacles, CA",earthquake,0.28,0.69,0.19,31.0,automatic,nc,nc,"-121.0458298,36.4695015","San Benito County, California, United States","{'county': 'San Benito County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T10:21:55.440Z,34.0465,-117.2395,14.99,0.89,ml,44.0,49.0,0.06889,0.11,ci,ci40358136,2022-10-11T19:33:00.724Z,"2km E of Loma Linda, CA",earthquake,0.16,0.27,0.178,22.0,reviewed,ci,ci,"-117.2395,34.0465","Edison Easement Trail, Loma Linda, San Bernardino County, California, 92318, United States","{'road': 'Edison Easement Trail', 'town': 'Loma Linda', 'county': 'San Bernardino County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '92318', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T10:15:05.700Z,17.9805,-67.0065,10.52,1.9,md,11.0,161.0,,0.07,pr,pr71375713,2022-10-09T11:08:03.980Z,"4 km E of La Parguera, Puerto Rico",earthquake,0.3,0.47,0.0450511273412131,6.0,reviewed,pr,pr,"-67.0065,17.9805","Calle La Montalva, Costa, Lajas, Puerto Rico, 00647, United States","{'road': 'Calle La Montalva', 'suburb': 'Costa', 'city_district': 'Costa', 'town': 'Lajas', 'state': 'Puerto Rico', 'ISO3166-2-lvl4': 'US-PR', 'postcode': '00647', 'country': 'United States', 'country_code': 'us'}",Puerto Rico,United States
2022-10-09T10:07:16.840Z,48.76983333333333,-121.766,3.32,1.28,ml,7.0,118.0,0.09073,1.24,uw,uw61877912,2022-10-09T18:05:24.550Z,Washington,earthquake,4.55,31.61,0.072637989618609,6.0,reviewed,uw,uw,"-121.766,48.76983333333333","Boulder Glacier Route, Whatcom County, Washington, United States","{'road': 'Boulder Glacier Route', 'county': 'Whatcom County', 'state': 'Washington', 'ISO3166-2-lvl4': 'US-WA', 'country': 'United States', 'country_code': 'us'}",Washington,United States
2022-10-09T10:02:43.925Z,-7.0502,106.0583,48.06,4.9,mb,62.0,42.0,1.631,0.71,us,us6000is90,2022-10-12T08:05:06.294Z,"54 km W of Pelabuhanratu, Indonesia",earthquake,4.0,5.916,0.083,46.0,reviewed,us,us,"106.0583,-7.0502","Banten, Indonesia","{'state': 'Banten', 'ISO3166-2-lvl4': 'ID-BT', 'country': 'Indonesia', 'country_code': 'id'}",Banten,Indonesia
2022-10-09T09:55:50.795Z,3.7964,127.0381,41.414,4.8,mb,53.0,107.0,3.022,0.48,us,us6000is8z,2022-10-09T10:11:33.040Z,"249 km SE of Sarangani, Philippines",earthquake,8.2,7.365,0.094,35.0,reviewed,us,us,"127.0381,3.7964","Sulawesi Utara, Indonesia","{'state': 'Sulawesi Utara', 'ISO3166-2-lvl4': 'ID-SA', 'country': 'Indonesia', 'country_code': 'id'}",Sulawesi Utara,Indonesia
2022-10-09T09:35:27.145Z,-19.7108,-177.7497,429.39,4.5,mb,47.0,115.0,4.432,0.5,us,us6000is8y,2022-10-09T09:59:52.040Z,Fiji region,earthquake,12.7,7.145,0.061,78.0,reviewed,us,us,"-177.7497,-19.7108",,0,0,0
2022-10-09T09:31:54.500Z,38.7879982,-122.7681656,2.23,0.95,md,21.0,80.0,0.01423,0.03,nc,nc73791336,2022-10-09T09:33:29.140Z,"2km NW of The Geysers, CA",earthquake,0.27,0.46,0.09,4.0,automatic,nc,nc,"-122.7681656,38.7879982","Sonoma County, California, United States","{'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T09:23:47.648Z,61.2585,-149.9904,41.1,1.6,ml,,,,0.89,ak,ak022cyj1suk,2022-10-09T09:25:39.872Z,"6 km NW of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak,"-149.9904,61.2585","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T09:18:00.690Z,33.5143333,-116.4558333,6.88,0.61,ml,22.0,69.0,0.02675,0.12,ci,ci40358128,2022-10-11T19:24:14.377Z,"21km ESE of Anza, CA",earthquake,0.23,0.49,0.167,14.0,reviewed,ci,ci,"-116.4558333,33.5143333","Riverside County, California, United States","{'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T09:12:17.170Z,19.4158325195312,-155.607833862305,-0.100000001490116,1.84000003,md,10.0,90.0,,0.209999993,hv,hv73172282,2022-10-09T09:15:27.570Z,"27 km NNW of Pāhala, Hawaii",earthquake,0.75,1.13,1.21000004,6.0,automatic,hv,hv,"-155.607833862305,19.4158325195312","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-09T09:04:58.430Z,43.719,-121.24166666666666,1.28,0.02,ml,6.0,124.0,0.006843,0.03,uw,uw61877897,2022-10-09T18:08:45.460Z,Oregon,earthquake,0.64,0.3,0.0708989688291128,4.0,reviewed,uw,uw,"-121.24166666666666,43.719","Little Crater Trail #3953, Deschutes County, Oregon, United States","{'road': 'Little Crater Trail #3953', 'county': 'Deschutes County', 'state': 'Oregon', 'ISO3166-2-lvl4': 'US-OR', 'country': 'United States', 'country_code': 'us'}",Oregon,United States
2022-10-09T09:01:03.320Z,33.6626667,-116.7725,13.93,0.72,ml,22.0,59.0,0.0686,0.15,ci,ci40358120,2022-10-11T19:21:56.654Z,"10km SSW of Idyllwild, CA",earthquake,0.28,0.59,0.173,14.0,reviewed,ci,ci,"-116.7725,33.6626667","Riverside County, California, United States","{'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T08:59:52.542Z,61.4737,-151.9773,2.3,1.2,ml,,,,0.83,ak,ak022cyio3ee,2022-10-09T09:01:29.903Z,"60 km NW of Beluga, Alaska",earthquake,,0.5,,,automatic,ak,ak,"-151.9773,61.4737","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T08:59:36.400Z,44.7711667,-110.7976667,1.94,0.44,ml,9.0,188.0,0.04136,0.27,uu,uu60519832,2022-10-10T16:22:29.410Z,"24 km SSW of Mammoth, Wyoming",earthquake,1.22,31.61,0.424,2.0,reviewed,uu,uu,"-110.7976667,44.7711667","Park County, Wyoming, United States","{'county': 'Park County', 'state': 'Wyoming', 'ISO3166-2-lvl4': 'US-WY', 'country': 'United States', 'country_code': 'us'}",Wyoming,United States
2022-10-09T08:59:05.580Z,36.4690018,-121.0393295,7.82,1.26,md,7.0,195.0,0.02033,0.05,nc,nc73791331,2022-10-09T10:06:14.866Z,"12km SE of Pinnacles, CA",earthquake,0.83,0.8,0.17,6.0,automatic,nc,nc,"-121.0393295,36.4690018","San Benito County, California, United States","{'county': 'San Benito County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
